order_id,date,time,order_type,branch_code,order_items,order_price,customer_lat,customer_lon,customerHasloyalty?,distance_to_customer_KM,delivery_fee
ORDA02580,2018-07-15,14:25:21,Lunch,BK,"[('Salad', 4), ('Chicken', 9), ('Fries', 3)]",392.8,-37.8043596,144.9662341,0,6.78,15.7901031
ORDC00849,2018-04-30,11:53:14,Breakfast,NS,"[('Eggs', 10), ('Cereal', 3), ('Pancake', 5), ('Coffee', 5)]",441.75,-37.8157316,144.963445,0,8.361,13.7339457
ORDI06464,2018-04-04,11:02:32,Breakfast,NS,"[('Eggs', 9), ('Cereal', 1), ('Coffee', 5)]",256.5,-37.8131542,144.9477855,0,9.991,15.1082431
ORDK05528,2018-11-02,18:08:27,Dinner,BK,"[('Eggs', 2), ('Salmon', 7)]",395.0,-37.8195343,144.9415961,0,9.911,16.6267967
ORDJ03155,2018-06-21,13:34:38,Lunch,TP,"[('Steak', 1), ('Burger', 8), ('Chicken', 3)]",389.0,-37.7991193,145.0015646,0,12.488,15.7877713
ORDZ01562,2018-16-04,11:22:49,Breakfast,NS,"[('Pancake', 2), ('Eggs', 10), ('Coffee', 10), ('Cereal', 9)]",532.5,-37.8123144,144.9617155,0,7.884,12.9432706
ORDC08704,2018-03-11,10:11:49,Breakfast,NS,"[('Pancake', 10), ('Eggs', 8)]",418.5,-37.8065727,144.9628111,0,7.338,14.5316789
ORDX09760,2018-07-17,14:25:21,Lunch,BK,"[('Burger', 10), ('Chicken', 10), ('Salad', 9), ('Steak', 3)]",919.8,-37.817059,144.9778759,0,6.792,12.3812957
ORDJ09444,2018-01-11,08:20:16,Breakfast,TP,"[('Pancake', 4), ('Coffee', 1)]",104.5,-37.8161745,144.9838446,1,9.243,5.7954557
ORDB09324,2018-03-14,10:21:58,Breakfast,TP,"[('Eggs', 6), ('Cereal', 9)]",321.0,-37.8131857,144.9516108,0,9.052,11.9990153
ORDJ06516,2018-07-17,14:25:21,Lunch,TP,"[('Salad', 2), ('Steak', 3), ('Fries', 2)]",193.4,-37.8200831,144.9453992,0,9.252,12.8324146
ORDY04465,2018-03-30,10:52:23,Breakfast,TP,"[('Cereal', 3), ('Coffee', 10), ('Fish&Chips', 8)]",332.0,-37.8132425,144.9626908,0,8.142,11.4676747
ORDA06979,2018-01-03,08:00:00,Breakfast,BK,"[('Coffee', 3), ('Pancake', 10)]",265.0,-37.8134835,144.9411308,1,9.593,6.9388451
ORDC06302,2018-03-29,10:52:23,Breakfast,NS,"[('Eggs', 9), ('Coffee', 8), ('Pancake', 2), ('Cereal', 4)]",390.5,-37.8066047,144.9593586,0,7.739,12.3100862
ORDC00553,2018-09-28,16:57:27,Dinner,NS,"[('Fish&Chips', 9), ('Salmon', 2)]",397.0,-37.8089964,144.9460894,0,8.97,14.5519193
ORDX11032,2018-08-09,15:16:03,Lunch,BK,"[('Burger', 1), ('Fries', 2), ('Salad', 6)]",158.2,-37.8068155,144.9379825,1,10.218,16.3404518
ORDC06556,2018-03-16,10:21:58,Breakfast,NS,"[('Pancake', 9), ('Eggs', 6)]",350.25,-37.8178113,144.9643523,0,8.489,13.6294966
ORDX08922,2018-11-12,18:28:43,Dinner,BK,"[('Pasta', 1), ('Salmon', 10)]",437.5,-37.8117582,144.956521,0,8.076,14.5257343
ORDY03879,2018-03-19,10:32:06,Breakfast,TP,"[('Coffee', 7), ('Pancake', 1), ('Cereal', 7), ('Eggs', 4)]",311.75,-37.8141362,144.9519654,0,6.383,11.294721
ORDA03918,2018-01-23,08:40:33,Breakfast,BK,"[('Eggs', 4), ('Coffee', 2)]",103.0,-37.8178038,144.9624239,1,7.904,12.7510984
ORDY06271,2018-04-02,10:52:23,Breakfast,TP,"[('Cereal', 4), ('Eggs', 9), ('Coffee', 6), ('Pancake', 1)]",351.25,-37.8188878,144.9538868,0,8.452,10.7326652
ORDK05803,2018-01-27,08:50:42,Breakfast,BK,"[('Eggs', 3), ('Cereal', 7), ('Pancake', 5)]",334.25,-37.8112391,144.9734325,0,6.799,13.9134948
ORDY09139,2018-08-30,15:56:37,Lunch,TP,"[('Burger', 10), ('Steak', 10), ('Salad', 1), ('Fries', 3), ('Chicken', 2)]",877.2,-37.8081797,144.9759102,0,9.228,12.1678256
ORDZ08486,2018-06-17,13:24:30,Lunch,tp,"[('Chicken', 9), ('Steak', 6), ('Fries', 7)]",642.0,-37.8250279,144.9589745,0,9.798,16.9170699
ORDZ02667,2018-06-05,13:04:13,Dinner,NS,"[('Salad', 9), ('Fries', 2), ('Steak', 3)]",313.8,-37.8038926,145.0038247,0,9.45,14.4261417
ORDZ09251,2018-06-11,13:14:21,Lunch,NS,"[('Fries', 2), ('Pancake', 2)]",86.0,-37.8249533,144.9498338,0,10.287,15.8130119
ORDY07737,2018-12-01,19:09:17,Dinner,TP,"[('Shrimp', 6), ('Fish&Chips', 5)]",361.0,-37.8185532,144.9663544,0,7.732,13.9371637
ORDY03957,2018-05-18,12:33:48,Lunch,TP,"[('Chicken', 7), ('Pasta', 2), ('Fries', 4), ('Burger', 7), ('Steak', 4)]",703.4,-37.8191448,144.9974376,0,10.452,14.0533658
ORDX03872,2018-01-12,08:20:16,Breakfast,BK,"[('Cereal', 10), ('Coffee', 10)]",285.0,-37.79457,144.9358023,1,12.838,8.8653884
ORDI05294,2018-02-28,09:51:32,Breakfast,NS,"[('Coffee', 6), ('Cereal', 2), ('Pancake', 1), ('Eggs', 6)]",243.25,-37.8176817,144.983171,0,12.318,13.3689867
ORDY06177,2018-08-25,15:46:28,Lunch,TP,"[('Chicken', 7), ('Steak', 9), ('Salad', 7), ('Fries', 9), ('Burger', 9)]",600.6,-37.8053164,144.937245,0,10.718,15.373284
ORDJ09565,2018-02-19,09:31:16,Breakfast,TP,"[('Eggs', 2), ('Pancake', 9), ('Coffee', 8)]",322.25,-37.8242449,144.9868322,0,9.036,11.8980403
ORDZ08263,2018-11-03,18:08:27,Dinner,NS,"[('Pancake', 4), ('Salmon', 8)]",468.0,-37.8061396,144.977778,0,7.309,14.9924713
ORDA04017,2018-08-04,15:05:54,Lunch,BK,"[('Chicken', 5), ('Eggs', 5), ('Burger', 7), ('Salad', 6), ('Fries', 2)]",729.2,-37.8036139,144.9496916,0,8.803,17.0992272
ORDB02424,2018-02-28,09:51:32,Breakfast,TP,"[('Eggs', 4), ('Pancake', 6), ('Coffee', 3), ('Cereal', 3)]",319.0,-37.8197631,144.9989418,0,8.973,12.7393442
ORDA05436,2018-08-26,15:46:28,Lunch,BK,"[('Burger', 9), ('Steak', 5), ('Salad', 8), ('Fries', 5), ('Chicken', 7)]",312.25,-37.8131151,144.9386009,0,10.398,18.6790449
ORDI01456,2018-03-20,10:32:06,Lunch,NS,"[('Coffee', 7), ('Eggs', 6)]",184.5,-37.8107373,144.9560504,0,8.181,12.9486842
ORDK01713,2018-10-23,17:48:10,Dinner,tp,"[('Salmon', 1), ('Fish&Chips', 3), ('Pasta', 9), ('Shrimp', 7)]",771.5,-37.8068367,144.9490754,0,8.767,15.5784118
ORDC01046,2018-01-05,08:00:00,Breakfast,NS,"[('Coffee', 7), ('Cereal', 1), ('Pancake', 8), ('Eggs', 10)]",487.5,-37.8024332,144.9831587,1,7.371,6.2596657
ORDK00306,2018-05-04,12:03:22,Lunch,BK,"[('Chicken', 5), ('Steak', 4), ('Burger', 6), ('Salad', 7), ('Fries', 6)]",718.4,-37.825417,144.9571051,0,8.857,14.5975188
ORDY04466,2018-08-26,15:46:28,Lunch,tp,"[('Chicken', 9), ('Burger', 2)]",350.0,-37.8131151,144.9386009,0,10.832,15.6020512
ORDZ10086,2018-04-02,11:02:32,Breakfast,NS,"[('Cereal', 8), ('Coffee', 3)]",785.5,-37.8145043,144.9894306,0,8.994,14.1624862
ORDX01279,2018-15-12,19:29:34,Dinner,BK,"[('Fish&Chips', 8), ('Salmon', 1), ('Shrimp', 5)]",591.0,-37.80626,144.9593691,0,7.756,17.2047455
ORDB03622,2018-01-29,08:50:42,Breakfast,tp,"[('Eggs', 8), ('Pancake', 1)]",200.25,-37.8157032,144.965572,0,7.912,10.6591332
ORDX01167,10-12-2018,19:19:26,Dinner,BK,"[('Pasta', 8), ('Fish&Chips', 1), ('Salmon', 1)]",296.0,-37.8014304,144.9763773,0,7.006,14.2783691
ORDI09177,2018-06-02,13:04:13,Lunch,NS,"[('Chicken', 8), ('Burger', 7)]",473.0,-37.8124518,144.9587199,0,8.066,16.2843068
ORDX01787,2018-05-06,12:03:22,Lunch,NS,"[('Steak', 10), ('Fries', 9), ('Chicken', 7), ('Salad', 8)]",919.6,-37.8006918,144.9839964,0,6.415,14.3934721
ORDK01157,2018-01-01,08:00:00,Breakfast,BK,"[('Eggs', 8), ('Coffee', 5), ('Pancake', 2), ('Cereal', 5)]",367.0,-37.8044679,144.9388588,1,10.037,7.2873866
ORDZ10701,2018-10-15,17:27:53,Dinner,NS,"[('Fish&Chips', 7), ('Shrimp', 2)]",353.0,-37.8099791,144.9904089,0,8.616,14.2900715
ORDA08057,2018-02-03,09:00:50,Breakfast,BK,"[('Pancake', 6), ('Eggs', 1)]",582.4,-37.821443,144.961383,0,8.218,15.7849261
ORDY08729,2018-03-23,10:42:15,Breakfast,TP,"[('Pancake', 7), ('Eggs', 5)]",279.75,-37.8210659,144.9843399,1,9.039,11.5472058
ORDK08321,2018-06-14,13:24:30,Lunch,BK,"[('Salad', 3), ('Chicken', 8), ('Steak', 10), ('Burger', 8), ('Fries', 5)]",1065.6,-37.7997444,144.9685314,0,7.762,13.7506888
ORDZ00773,2018-09-30,16:57:27,Dinner,NS,"[('Pasta', 7), ('Fish&Chips', 3)]",297.5,37.8128556,144.9634415,0,7.863,15.4713395
ORDZ03051,2018-05-27,12:43:56,Lunch,NS,"[('Burger', 2), ('Steak', 1), ('Chicken', 9)]",395.0,37.8251949,144.9926087,0,9.842,17.0420777
ORDX06505,2018-12-29,20:00:00,Dinner,BK,"[('Fish&Chips', 5), ('Shrimp', 10)]",715.0,-37.8160248,144.9370694,0,10.042,19.7150113
ORDB04975,2018-11-11,18:18:35,Dinner,TP,"[('Fish&Chips', 4), ('Pasta', 3), ('Shrimp', 2)]",330.5,-37.8033314,144.9591308,0,9.341,15.0873759
ORDI04567,2018-07-31,14:55:46,Lunch,NS,"[('Fries', 4), ('Burger', 10)]",216.0,-37.8228944,144.9556604,0,9.595,14.7757571
ORDJ06833,2018-07-13,14:25:21,Lunch,TP,"[('Salad', 6), ('Fries', 5), ('Burger', 3), ('Eggs', 2)]",346.2,-37.8167163,145.0071935,0,11.431,14.5383403
ORDI06855,2018-11-13,18:28:43,Lunch,NS,"[('Shrimp', 6), ('Salmon', 4), ('Fish&Chips', 7), ('Pasta', 7)]",925.5,-37.8064259,144.9439917,0,9.27,14.8974992
ORDC07138,2018-06-07,13:14:21,Lunch,NS,"[('Fries', 3), ('Burger', 6), ('Steak', 4), ('Salad', 8)]",539.6,-37.8162106,144.9664711,0,8.277,13.7830821
ORDJ10699,2018-29-07,14:55:46,Lunch,TP,"[('Steak', 2), ('Salad', 1), ('Chicken', 3)]",203.2,-37.817823,144.9462511,0,9.299,14.0676124
ORDI02487,2018-12-08,19:19:26,Dinner,NS,"[('Pasta', 5), ('Fish&Chips', 3), ('Salmon', 6), ('Shrimp', 10)]",1028.5,-37.8168468,144.9579291,0,8.698,16.5003885
ORDJ01308,2018-03-23,10:32:06,Breakfast,TP,"[('Eggs', 6), ('Coffee', 5)]",169.5,-37.8238423,144.9814975,1,8.796,11.4470706
ORDJ02252,2018-10-20,17:38:01,Dinner,TP,"[('Pasta', 10), ('Fish&Chips', 6), ('Shrimp', 3)]",647.0,-37.8157329,144.9822677,0,9.143,14.7716768
ORDK04217,2018-09-20,16:37:10,Dinner,BK,"[('Shrimp', 2), ('Fish&Chips', 3)]",213.0,-37.8249379,144.928529,0,8.554,22.0108743
ORDX09542,2018-11-30,18:59:09,Dinner,BK,"[('Shrimp', 2), ('Salmon', 10), ('Fish&Chips', 5)]",693.0,-37.8014853,145.0036422,0,5.332,11.8546719
ORDZ05120,2018-07-01,13:54:55,Lunch,NS,"[('Salad', 4), ('Chicken', 5), ('Fries', 9), ('Steak', 8)]",355.5,-37.8153597,144.9666296,0,8.066,15.68143
ORDI00967,2018-06-28,13:54:55,Lunch,NS,"[('Burger', 1), ('Chicken', 6), ('Steak', 3)]",358.0,-37.8076335,144.9425383,0,9.437,14.8904865
ORDZ03701,2018-03-28,10:52:23,Breakfast,TP,"[('Cereal', 2), ('Coffee', 2), ('Eggs', 5)]",167.0,-37.8103038,144.9878581,0,8.463,13.282942
ORDA09662,2018-06-06,13:04:13,Lunch,BK,"[('Burger', 3), ('Salad', 2), ('Steak', 3)]",262.4,-37.8032852,144.9491709,0,8.916,14.9065036
ORDX09686,2018-12-09,19:19:26,Dinner,ns,"[('Pasta', 1), ('Shrimp', 9), ('Salmon', 2)]",595.5,-37.8011506,144.9765413,0,7.03,17.0327374
ORDY01739,2018-12-28,20:00:00,Dinner,TP,"[('Shrimp', 10), ('Salmon', 5), ('Fish&Chips', 6)]",955.0,37.8162373,144.9336836,0,10.757,14.8626942
ORDC03131,2018-06-04,13:04:13,Lunch,NS,"[('Burger', 2), ('Fries', 5), ('Salad', 7)]",242.4,-37.8140741,144.9654202,0,8.059,13.9780077
ORDJ08828,2018-11-16,18:38:52,Dinner,TP,"[('Pasta', 4), ('Fish&Chips', 2), ('Salmon', 9), ('Shrimp', 8)]",981.0,-37.8187648,144.9615339,0,7.78,11.9010254
ORDY09951,2018-08-11,15:16:03,Lunch,NS,"[('Chicken', 2), ('Burger', 1), ('Fries', 3), ('Steak', 10), ('Salad', 10)]",753.0,-37.8190448,144.9518337,0,8.651,13.8007684
ORDZ04367,2018-04-07,11:12:40,Breakfast,NS,"[('Cereal', 9), ('Eggs', 5), ('Pancake', 7)]",468.75,-37.801289,144.9360284,0,7.583,14.6534555
ORDA04008,2018-05-25,12:43:56,Dinner,BK,"[('Chicken', 1), ('Salad', 10), ('Fries', 4), ('Steak', 1)]",297.0,-37.8033265,144.9944293,0,5.289,11.1022405
ORDC01740,2018-07-22,14:35:29,Lunch,NS,"[('Steak', 7), ('Burger', 8), ('Salad', 7), ('Chicken', 7), ('Fries', 2)]",931.4,-37.8147307,144.9652522,0,8.042,15.7020351
ORDJ08859,2018-05-25,12:43:56,Lunch,TP,"[('Steak', 10), ('Fries', 3)]",142.0,-37.8251275,144.9568527,0,8.095,11.4388366
ORDI06742,2018-11-13,18:28:43,Dinner,NS,"[('Shrimp', 1), ('Pasta', 5), ('Fish&Chips', 7)]",436.5,-37.8119875,144.9615714,0,7.923,14.4507589
ORDJ05429,2018-11-23,18:49:00,Dinner,TP,"[('Fish&Chips', 2), ('Pasta', 9), ('Shrimp', 7), ('Salmon', 9)]",1064.5,-37.8098167,144.9360653,0,10.536,14.5205329
ORDY02920,2018-12-29,20:00:00,Dinner,TP,"[('Chicken', 2), ('Fish&Chips', 10)]",405.0,-37.8157195,144.9371449,0,10.459,16.0147192
ORDI03591,2018-26-07,14:45:38,Lunch,NS,"[('Chicken', 8), ('Burger', 8)]",504.0,-37.8000106,144.968488,0,6.397,12.3415105
ORDK07193,2018-05-06,12:03:22,Lunch,BK,"[('Salad', 7), ('Fries', 10), ('Burger', 5), ('Steak', 1)]",440.4,-37.8084849,144.9993917,0,4.401,12.916376
ORDJ01014,2018-03-28,10:52:23,Breakfast,TP,"[('Pancake', 10), ('Cereal', 3)]",305.5,-37.824345,144.9885233,0,9.189,11.3753975
ORDY04965,2018-01-29,08:50:42,Breakfast,TP,"[('Cereal', 2), ('Coffee', 2), ('Pancake', 7)]",226.75,-37.8027411,144.9666603,0,9.566,11.8385224
ORDY10635,2018-01-01,08:00:00,Breakfast,TP,"[('Cereal', 7), ('Coffee', 9), ('Eggs', 3)]",280.5,-37.8203223,144.9675308,1,7.508,4.9120051
ORDJ05352,2018-04-23,11:43:05,Breakfast,TP,"[('Cereal', 1), ('Pancake', 5)]",142.25,-37.8187536,144.9532477,0,8.529,11.4161118
ORDZ06161,2018-08-23,15:46:28,Dinner,NS,"[('Burger', 10), ('Chicken', 3), ('Fries', 7)]",490.0,-37.8231925,144.988235,0,9.409,14.5295386
ORDK00343,2018-11-07,18:18:35,Dinner,BK,"[('Shrimp', 3), ('Pasta', 4), ('Salmon', 4), ('Fish&Chips', 3)]",541.0,-37.8081736,144.9605362,0,7.686,14.8686739
ORDK00110,2018-01-31,09:00:50,Breakfast,BK,"[('Cereal', 7), ('Coffee', 5), ('Pancake', 2)]",233.0,-37.8048493,144.9662942,0,7.302,12.2079043
ORDI05587,2018-05-17,12:23:39,Lunch,NS,"[('Fries', 9), ('Steak', 10), ('Chicken', 2)]",622.0,-37.8268641,144.9553889,0,9.889,15.8532662
ORDX08604,2018-10-26,17:48:10,Dinner,BK,"[('Chicken', 6), ('Salmon', 4), ('Pasta', 8)]",594.0,-37.8206459,144.9654273,0,7.958,14.7710943
ORDI00868,2018-12-07,19:19:26,Dinner,NS,"[('Shrimp', 8), ('Fish&Chips', 8)]",712.0,37.8183904,144.9662769,0,8.508,15.1047762
ORDC09265,2018-03-20,10:32:06,Breakfast,NS,"[('Coffee', 7), ('Pancake', 1)]",76.75,-37.8003819,144.9608832,0,6.998,12.2434134
ORDK00061,2018-07-06,14:05:04,Dinner,BK,"[('Chicken', 6), ('Salad', 8), ('Fries', 5), ('Steak', 1)]",434.6,-37.8243004,144.9369768,0,10.497,16.5652243
ORDB06085,2018-05-09,12:13:31,Lunch,TP,"[('Steak', 1), ('Fries', 6), ('Chicken', 8)]",373.0,37.7994347,144.9889735,0,11.072,14.150123
ORDX03582,2018-06-30,13:54:55,Lunch,BK,"[('Burger', 5), ('Fries', 9), ('Salad', 1), ('Steak', 4)]",460.2,-37.80555,144.9353969,0,10.042,18.1928704
ORDZ10113,2018-10-16,17:27:53,Dinner,NS,"[('Salmon', 5), ('Pasta', 7), ('Shrimp', 7), ('Fish&Chips', 5)]",950.5,37.8178088,144.9923317,0,9.437,15.3887489
ORDI00472,2018-18-12,19:39:43,Dinner,NS,"[('Pasta', 7), ('Salmon', 8)]",520.5,-37.8083897,144.9479645,0,8.812,15.0530266
ORDZ03660,2018-05-22,12:33:48,Lunch,tp,"[('Salad', 4), ('Steak', 9)]",473.8,-37.8175757,144.9671415,0,8.342,13.0850794
ORDC09079,2018-09-09,16:16:54,Dinner,ns,"[('Shrimp', 4), ('Fish&Chips', 8), ('Salmon', 7)]",783.0,-37.8068106,144.9833998,0,7.725,15.7023147
ORDJ06068,2018-03-11,10:11:49,Breakfast,TP,"[('Cereal', 8), ('Coffee', 8), ('Eggs', 6), ('Pancake', 5)]",481.25,-37.8103335,144.980929,1,9.361,13.6748838
ORDY09172,2018-11-15,18:28:43,Dinner,TP,"[('Shrimp', 6), ('Fish&Chips', 4)]",464.0,-37.8075916,144.9453594,0,10.089,13.9352819
ORDC00055,2018-01-03,08:00:00,Breakfast,NS,"[('Eggs', 10), ('Cereal', 3)]",283.0,-37.8136747,144.9409178,1,9.527,7.0280667
ORDY09001,2018-07-29,14:55:46,Lunch,TP,"[('Burger', 10), ('Chicken', 6), ('Fries', 4)]",550.0,-37.8145064,144.9660349,0,8.084,12.7717345
ORDI09521,2018-01-08,08:10:08,Breakfast,NS,"[('Cereal', 4), ('Pancake', 6), ('Fish&Chips', 5)]",339.5,-37.8088018,145.0050696,1,9.886,7.0769718
ORDK07558,2018-06-16,13:24:30,Lunch,BK,"[('Salad', 2), ('Fries', 1), ('Steak', 1), ('Chicken', 5)]",251.4,-37.8184603,144.9735964,0,7.353,15.5535506
ORDJ04948,2018-06-15,13:24:30,Lunch,TP,"[('Salad', 4), ('Burger', 5), ('Fries', 1), ('Chicken', 10)]",555.8,-37.815448,144.9665703,0,7.976,11.6389035
ORDI00252,2018-09-23,16:47:19,Dinner,NS,"[('Pasta', 9), ('Shrimp', 3)]",409.5,-37.798872,144.9543817,0,7.588,15.4876004
ORDJ06854,2018-04-17,11:32:57,Breakfast,BK,"[('Coffee', 4), ('Cereal', 3), ('Pancake', 10)]",335.5,-37.818243,144.9683745,0,7.952,10.4785847
ORDJ07533,2018-06-28,13:54:55,Lunch,TP,"[('Fries', 9), ('Chicken', 2), ('Salad', 9)]",326.8,-37.8165987,144.9331971,0,11.486,14.1890746
ORDK07339,2018-09-04,16:06:45,Dinner,BK,"[('Salmon', 3), ('Fish&Chips', 7), ('Shrimp', 2)]",476.0,-37.8009513,144.9523112,0,8.688,15.4798584
ORDJ10811,2018-08-08,15:16:03,Lunch,TP,"[('Fries', 1), ('Burger', 7)]",207.75,-37.8002121,144.9731023,0,10.14,13.8516604
ORDI04329,2018-30-11,18:59:09,Dinner,NS,"[('Pasta', 1), ('Shrimp', 4), ('Salmon', 8), ('Fish&Chips', 1)]",606.5,-37.8154544,144.9665483,0,8.077,14.0971179
ORDI02849,2018-04-26,11:43:05,Lunch,NS,"[('Pancake', 6), ('Eggs', 10), ('Coffee', 10), ('Cereal', 2)]",482.5,-37.8189253,144.9661161,0,8.595,14.2531557
ORDB01248,2018-07-29,14:55:46,Lunch,TP,"[('Fries', 10), ('Salad', 2), ('Steak', 8), ('Burger', 1), ('Chicken', 8)]",801.4,37.817823,144.9462511,0,9.299,14.2875489
ORDA01805,2018-12-02,19:09:17,Dinner,BK,"[('Shrimp', 9), ('Pasta', 8), ('Salmon', 7), ('Fish&Chips', 10)]",431.5,-37.8230989,144.9622591,0,8.412,18.1427635
ORDJ07331,2018-12-05,19:09:17,Dinner,TP,"[('Shrimp', 8), ('Fish&Chips', 5), ('Pasta', 5), ('Salmon', 3)]",867.5,-37.8207182,144.954738,0,8.231,12.5414817
ORDZ07915,2018-05-23,12:43:56,Lunch,BK,"[('Salad', 6), ('Burger', 8), ('Steak', 10), ('Chicken', 8)]",1057.2,-37.8144218,144.9851069,0,8.7,14.2054687
ORDX03886,2018-10-09,17:17:44,Dinner,BK,"[('Pasta', 9), ('Fish&Chips', 5), ('Salmon', 9), ('Shrimp', 5)]",1061.5,-37.8170982,144.9860716,0,6.046,12.7625471
ORDA08092,2018-04-27,11:43:05,Lunch,BK,"[('Cereal', 3), ('Pancake', 2)]",111.5,-37.8005886,144.9424587,0,9.533,15.0294927
ORDX01791,2018-04-19,11:32:57,Breakfast,BK,"[('Cereal', 10), ('Eggs', 7), ('Coffee', 7)]",297.0,-37.8134021,144.9739325,0,6.825,11.1783252
ORDJ04488,2018-05-31,12:54:05,Lunch,TP,"[('Burger', 6), ('Steak', 1), ('Chicken', 4), ('Fries', 8)]",350.25,-37.822232,144.9559424,0,8.13,11.5893849
ORDY02445,2018-01-25,08:40:33,Breakfast,TP,"[('Cereal', 7), ('Pancake', 7), ('Coffee', 1), ('Eggs', 3)]",390.25,-37.8113038,144.961734,0,8.375,11.2169179
ORDX00970,2018-11-30,18:59:09,Dinner,BK,"[('Salmon', 7), ('Shrimp', 4), ('Pasta', 6), ('Fish&Chips', 3)]",773.0,-37.8095558,144.9725328,0,6.722,13.192634
ORDY06890,2018-08-23,15:46:28,Lunch,TP,"[('Burger', 3), ('Fries', 5)]",153.0,-37.8248196,144.9282668,0,16.645,19.0672951
ORDK06544,2018-10-02,17:07:36,Dinner,BK,"[('Salmon', 2), ('Shrimp', 8)]",514.0,-37.8123408,144.9851733,0,5.664,11.8834653
ORDZ06568,2018-09-06,16:16:54,Dinner,NS,"[('Salmon', 8), ('Fish&Chips', 10), ('Pasta', 6)]",843.0,-37.8128773,144.9372702,0,10.07,16.0804133
ORDJ06685,2018-07-08,14:15:12,Lunch,TP,"[('Fries', 7), ('Salad', 3), ('Steak', 5), ('Burger', 6), ('Chicken', 2)]",610.6,-37.819903,144.9600059,0,7.696,12.34044
ORDI10267,2018-03-11,10:11:49,Breakfast,NS,"[('Pancake', 2), ('Coffee', 1), ('Cereal', 2)]",98.0,-37.8045134,144.9631748,0,7.106,14.4485473
ORDZ02642,2018-08-12,15:26:11,Lunch,NS,"[('Fries', 4), ('Salad', 1), ('Steak', 3)]",200.2,-37.8115182,144.9609941,0,7.81,15.6809559
ORDY04938,2018-07-04,14:05:04,Lunch,TP,"[('Steak', 9), ('Burger', 1), ('Fries', 8)]",532.0,-37.8217982,144.9516461,1,8.501,12.1501877
ORDC09082,2018-21-02,09:41:24,Breakfast,NS,"[('Cereal', 9), ('Coffee', 6)]",234.0,-37.811611,144.9564548,0,8.105,13.6003607
ORDC06198,2018-01-12,08:20:16,Breakfast,NS,"[('Cereal', 1), ('Coffee', 9)]",88.5,-37.8073242,144.9573854,1,8.091,6.8391294
ORDA08668,2018-12-13,19:29:34,Lunch,BK,"[('Salmon', 9), ('Fish&Chips', 7), ('Pasta', 7), ('Shrimp', 1)]",860.5,-37.8234159,144.9879671,0,6.383,12.7147873
ORDZ10184,2018-11-04,18:08:27,Dinner,NS,"[('Pasta', 10), ('Salmon', 2)]",357.0,-37.8189971,144.9519389,0,9.336,17.3256924
ORDZ03924,2018-04-20,11:32:57,Breakfast,NS,"[('Coffee', 8), ('Pancake', 3), ('Cereal', 7), ('Eggs', 10)]",499.75,-37.8188737,144.9527811,0,9.263,14.4894097
ORDK07216,2018-05-27,12:43:56,Lunch,BK,"[('Chicken', 2), ('Salad', 8), ('Burger', 5), ('Steak', 8)]",716.6,-37.8197305,144.9790766,1,6.887,15.656392
ORDX06787,2018-12-09,19:19:26,Dinner,BK,"[('Fish&Chips', 10), ('Shrimp', 1), ('Salmon', 8), ('Pasta', 3)]",814.5,-37.8199731,144.9911445,0,5.818,15.4991772
ORDB03539,2018-12-09,19:19:26,Dinner,TP,"[('Salmon', 5), ('Pasta', 8)]",551.0,-37.8222512,144.9497707,0,8.675,14.416707
ORDJ09576,2018-10-24,17:48:10,Dinner,TP,"[('Fish&Chips', 1), ('Shrimp', 6)]",359.0,-37.8204595,144.9663365,0,7.423,12.0414232
ORDX00884,2018-02-25,09:41:24,Breakfast,BK,"[('Cereal', 6), ('Chicken', 3)]",192.0,-37.8147548,144.9615148,0,7.891,15.3940675
ORDY07424,2018-06-18,13:34:38,Lunch,tp,"[('Steak', 9), ('Chicken', 3)]",501.0,-37.8227967,145.0050163,0,11.043,14.1446049
ORDX03196,2018-01-16,08:30:25,Breakfast,BK,"[('Coffee', 2), ('Pancake', 5), ('Eggs', 10)]",356.25,-37.8133731,144.9381111,1,9.889,7.3203131
ORDY03085,2018-12-12,19:29:34,Dinner,TP,"[('Salmon', 1), ('Pasta', 4)]",151.0,-37.8209552,144.9569539,0,8.042,12.7681541
ORDA00472,2018-01-09,08:10:08,Breakfast,BK,"[('Pancake', 9), ('Coffee', 3), ('Cereal', 2), ('Eggs', 9)]",480.75,-37.8223314,144.9475823,1,10.561,7.5755116
ORDB10187,2018-02-13,09:21:07,Breakfast,TP,"[('Eggs', 1), ('Pancake', 2), ('Coffee', 8), ('Cereal', 1)]",151.5,-37.8249474,144.9922858,1,9.766,12.4629253
ORDJ10541,2018-03-26,10:42:15,Breakfast,TP,"[('Cereal', 10), ('Coffee', 10), ('Eggs', 10), ('Pancake', 2)]",251.4,-37.8055762,144.9491471,0,9.666,12.0136413
ORDB04290,2018-01-11,08:20:16,Breakfast,TP,"[('Cereal', 3), ('Coffee', 2)]",78.0,-37.8164058,144.9839794,1,11.431,6.1190865
ORDC00541,2018-09-01,15:56:37,Lunch,NS,"[('Burger', 7), ('Salad', 4)]",285.8,-37.8170071,144.9531319,0,8.96,16.3273855
ORDC10431,2018-10-28,17:58:18,Dinner,NS,"[('Pasta', 8), ('Salmon', 10)]",630.0,37.809416,144.9487494,0,8.802,16.5339225
